#job id,arrival time (sec),topology,shape,size,duration (sec)
1721,11384054,CLOS,0.32,0.32,918.0
1722,11384169,CLOS,0.47,0.47,117.0
1723,11384376,CLOS,1.0,1.0,12795.0
1724,11384416,CLOS,1.0,1.0,404.0
1725,11384554,CLOS,1.0,1.0,1011.0000000000001
1726,11384952,CLOS,1.0,1.0,759.0
1727,11385093,CLOS,0.46,0.46,540.0
1728,11385488,CLOS,1.0,1.0,7321.0
1729,11385518,CLOS,1.0,1.0,10071.0
1730,11385654,CLOS,1.0,1.0,1984.0000000000002
1731,11385921,CLOS,1.0,1.0,2002.0
1732,11386521,CLOS,1.0,1.0,5606.0
1733,11386542,CLOS,0.32,0.32,2968.0
1734,11387270,CLOS,1.0,1.0,1499.0
1735,11389419,CLOS,1.0,1.0,5359.0
1736,11389501,CLOS,1.0,1.0,93.0
1737,11391230,CLOS,1.0,1.0,1562.0
1738,11391236,CLOS,1.0,1.0,2648.0
1739,11391260,CLOS,1.0,1.0,2358.0
1740,11391292,CLOS,1.0,1.0,990.0
1741,11394083,CLOS,0.47,0.47,331.0
1742,11394461,CLOS,1.0,1.0,1607.0
1743,11395188,CLOS,1.0,1.0,2505.0
1744,11395205,CLOS,1.0,1.0,46.0
1745,11395230,CLOS,1.0,1.0,33.0
1746,11395364,CLOS,1.0,1.0,6020.0
1747,11395792,CLOS,1.0+1.0,2.0,450.0
1748,11396113,CLOS,1.0,1.0,226.0
1749,11396290,CLOS,0.47,0.47,135.0
1750,11396312,CLOS,1.0,1.0,4735.0
1751,11396799,CLOS,0.47,0.47,245.99999999999997
1752,11398169,CLOS,1.0,1.0,3032.0
1753,11398239,CLOS,1.0,1.0,71.0
1754,11398590,CLOS,1.0,1.0,2654.0
1755,11400759,CLOS,1.0,1.0,10183.0
1756,11400990,CLOS,1.0,1.0,795.0
1757,11401102,CLOS,0.32,0.32,3772.0
1758,11401470,CLOS,0.32,0.32,11810.0
1759,11401815,CLOS,1.0,1.0,1683.0
1760,11402540,CLOS,1.0,1.0,850.0
1761,11402969,CLOS,1.0,1.0,216.0
1762,11402972,CLOS,1.0,1.0,535.0
1763,11403754,CLOS,0.65,0.65,75.0
1764,11403804,CLOS,1.0,1.0,1084.0
1765,11404007,CLOS,1.0,1.0,742.0
1766,11404187,CLOS,1.0,1.0,9043.0
1767,11404234,CLOS,1.0,1.0,44.0
1768,11405134,CLOS,0.46,0.46,839.0
1769,11405247,CLOS,1.0,1.0,3685.0
1770,11406672,CLOS,0.81,0.81,114035.0
1771,11409573,CLOS,1.0,1.0,145.0
1772,11409971,CLOS,1.0,1.0,3392.0
1773,11410216,CLOS,1.0,1.0,3356.0
1774,11410797,CLOS,1.0,1.0,2450.0
1775,11411964,CLOS,0.65,0.65,886.0
1776,11412502,CLOS,1.0,1.0,4030.0000000000005
1777,11412756,CLOS,1.0,1.0,10919.0
1778,11413400,CLOS,1.0,1.0,964.0
1779,11413764,CLOS,1.0,1.0,4614.0
1780,11414835,CLOS,1.0,1.0,940.0
1781,11415618,CLOS,1.0,1.0,2220.0
1782,11415685,CLOS,0.32,0.32,5583.0
1783,11415707,CLOS,1.0,1.0,748.0
1784,11415929,CLOS,0.32,0.32,594.0
1785,11415933,CLOS,1.0,1.0,4381.0
1786,11416299,CLOS,1.0,1.0,834.0
1787,11416358,CLOS,1.0,1.0,3143.0
1788,11417306,CLOS,1.0,1.0,4058.0000000000005
1789,11417959,CLOS,0.65,0.65,968.9999999999999
1790,11419940,CLOS,0.65,0.65,3126.0
1791,11420029,CLOS,0.65,0.65,2781.0
1792,11420074,CLOS,0.65,0.65,2815.0
1793,11420949,CLOS,1.0,1.0,67.0
1794,11421097,CLOS,0.65,0.65,1772.0
1795,11423030,CLOS,1.0,1.0,381.0
1796,11423089,CLOS,1.0,1.0,60.0
1797,11423253,CLOS,0.47,0.47,249.00000000000003
1798,11423293,CLOS,0.47,0.47,4103.0
1799,11423525,CLOS,1.0,1.0,845.0
1800,11423531,CLOS,1.0,1.0,771.0
1801,11423556,CLOS,1.0,1.0,773.0
1802,11423558,CLOS,1.0,1.0,730.0
1803,11424230,CLOS,1.0,1.0,516.0
1804,11424357,CLOS,1.0,1.0,62.00000000000001
1805,11426456,CLOS,1.0,1.0,511.00000000000006
1806,11427146,CLOS,0.47,0.47,4212.0
1807,11427668,CLOS,0.65,0.65,2590.0
1808,11427721,CLOS,0.65,0.65,3371.0
1809,11427757,CLOS,0.65,0.65,2530.0
1810,11427808,CLOS,1.0,1.0,4069.0
1811,11427849,CLOS,0.65,0.65,2708.0
1812,11428055,CLOS,1.0,1.0,50.0
1813,11428700,CLOS,0.32,0.32,48850.0
1814,11429322,CLOS,1.0,1.0,11927.0
1815,11429482,CLOS,1.0,1.0,3436.0
1816,11429511,CLOS,0.32,0.32,88.0
1817,11429517,CLOS,1.0,1.0,11848.0
1818,11430033,CLOS,1.0,1.0,506.0
1819,11430678,CLOS,0.47,0.47,133.0
1820,11431595,CLOS,0.46,0.46,25860.0
1821,11432415,CLOS,1.0,1.0,73.0
1822,11432416,CLOS,1.0,1.0,64.0
1823,11432451,CLOS,0.81,0.81,35380.0
1824,11432987,CLOS,1.0,1.0,418.0
1825,11434056,CLOS,1.0,1.0,5697.0
1826,11436557,CLOS,1.0,1.0,286.0
1827,11436562,CLOS,1.0,1.0,187.0
1828,11436594,CLOS,1.0,1.0,56.0
1829,11436858,CLOS,0.47,0.47,31.000000000000004
1830,11439279,CLOS,0.16,0.16,27916.0
1831,11440957,CLOS,1.0,1.0,1379.0
1832,11441923,CLOS,0.47,0.47,85.0
1833,11442284,CLOS,0.32,0.32,26641.0
1834,11443367,CLOS,0.47,0.47,5058.0
1835,11444931,CLOS,0.32,0.32,4837.0
1836,11445042,CLOS,0.47,0.47,10823.0
1837,11446056,CLOS,0.46,0.46,982167.0
1838,11455297,CLOS,1.0,1.0,3909.0000000000005
1839,11457772,CLOS,0.22,0.22,377.0
1840,11458373,CLOS,1.0,1.0,3647.0
1841,11461917,CLOS,0.47,0.47,210.0
1842,11462288,CLOS,0.47,0.47,302.0
1843,11462565,CLOS,0.47,0.47,2995.0
1844,11462778,CLOS,0.47,0.47,222.0
1845,11462990,CLOS,1.0,1.0,3124.0
1846,11463041,CLOS,1.0,1.0,2100.0
1847,11466546,CLOS,1.0,1.0,360.0
1848,11466580,CLOS,1.0,1.0,240.0
1849,11466638,CLOS,1.0,1.0,4923.0
1850,11466644,CLOS,0.47,0.47,111.0
1851,11467291,CLOS,1.0,1.0,1637.0
1852,11467310,CLOS,1.0,1.0,1579.0
1853,11467469,CLOS,1.0,1.0,53894.0
1854,11467714,CLOS,1.0,1.0,970.0000000000001
1855,11467857,CLOS,1.0,1.0,308.0
1856,11468608,CLOS,1.0,1.0,633.0
1857,11468893,CLOS,1.0,1.0,679.0
1858,11468914,CLOS,1.0,1.0,619.0
1859,11468937,CLOS,1.0,1.0,567.0
1860,11471032,CLOS,0.32,0.32,741.0
1861,11471383,CLOS,0.32,0.32,366.0
1862,11471391,CLOS,1.0,1.0,42.0
1863,11471506,CLOS,1.0,1.0,143.0
1864,11471750,CLOS,0.32,0.32,5490.0
1865,11471779,CLOS,0.32,0.32,411.0
1866,11472181,CLOS,1.0,1.0,69.0
1867,11472281,CLOS,1.0,1.0,2301.0
1868,11472322,CLOS,1.0,1.0,4983.0
1869,11472325,CLOS,1.0,1.0,3631.0
1870,11472461,CLOS,0.32,0.32,7888.0
1871,11472775,CLOS,0.32,0.32,4589.0
1872,11473484,CLOS,1.0,1.0,972.0
1873,11474212,CLOS,1.0,1.0,1356.0
1874,11474212,CLOS,1.0,1.0,1034.0
1875,11474214,CLOS,1.0,1.0,1068.0
1876,11475064,CLOS,1.0,1.0,2779.0
1877,11476503,CLOS,1.0,1.0,714.0
1878,11477979,CLOS,1.0,1.0,1181.0
1879,11478307,CLOS,1.0,1.0,2840.0
1880,11480023,CLOS,1.0,1.0,26.0
1881,11481447,CLOS,1.0,1.0,87.0
1882,11482464,CLOS,1.0,1.0,56.0
1883,11482626,CLOS,1.0,1.0,883.0
1884,11483944,CLOS,1.0,1.0,66.0
1885,11484602,CLOS,1.0,1.0,3250.0
1886,11485432,CLOS,1.0,1.0,10722.0
1887,11487173,CLOS,1.0,1.0,51.0
1888,11487314,CLOS,0.32,0.32,762.0
1889,11487980,CLOS,1.0,1.0,8083.999999999999
1890,11488058,CLOS,1.0,1.0,696.0
1891,11488062,CLOS,1.0,1.0,218.0
1892,11488598,CLOS,1.0,1.0,5160.0
1893,11488616,CLOS,1.0,1.0,172.0
1894,11489245,CLOS,1.0,1.0,1054.0
1895,11489646,CLOS,1.0,1.0,746.0
1896,11490009,CLOS,1.0,1.0,3548.0
1897,11490613,CLOS,1.0,1.0,76.0
1898,11490853,CLOS,1.0,1.0,44.0
1899,11492593,CLOS,1.0,1.0,6184.0
1900,11494746,CLOS,0.32,0.32,441.0
1901,11495508,CLOS,1.0,1.0,511.00000000000006
1902,11496638,CLOS,1.0,1.0,455.0
1903,11497213,CLOS,1.0,1.0,10542.0
1904,11498143,CLOS,1.0,1.0,744.0
1905,11498310,CLOS,1.0,1.0,2316.0
1906,11498713,CLOS,1.0,1.0,3294.0
1907,11499977,CLOS,1.0,1.0,29.0
1908,11503595,CLOS,0.46,0.46,1528.0
1909,11504854,CLOS,1.0,1.0,2160.0
1910,11505390,CLOS,1.0,1.0,341.0
1911,11505575,CLOS,1.0,1.0,8329.0
1912,11505720,CLOS,0.16,0.16,41740.0
1913,11505875,CLOS,1.0,1.0,2158.0
1914,11507540,CLOS,1.0,1.0,7047.0
1915,11507881,CLOS,0.32,0.32,1192.0
1916,11509769,CLOS,1.0,1.0,199.0
1917,11509971,CLOS,1.0,1.0,8923.0
1918,11510280,CLOS,0.32,0.32,87.0
1919,11510324,CLOS,0.16,0.16,37083.0
1920,11511138,CLOS,0.11,0.11,55754.0
1921,11515423,CLOS,1.0,1.0,1183.0
1922,11515475,CLOS,1.0,1.0,4349.0
1923,11515496,CLOS,1.0,1.0,46.0
1924,11516373,CLOS,1.0,1.0,540.0
1925,11519256,CLOS,1.0,1.0,1860.0
1926,11519917,CLOS,1.0,1.0,6915.0
1927,11520863,CLOS,1.0,1.0,14900.0
1928,11520873,CLOS,0.46,0.46,933.0
1929,11521781,CLOS,0.32,0.32,13204.0
1930,11524014,CLOS,1.0,1.0,170469.0
1931,11524842,CLOS,1.0,1.0,6475.0
1932,11524843,CLOS,0.47,0.47,3356.0
1933,11525451,CLOS,0.47,0.47,162.0
1934,11528194,CLOS,0.46,0.46,1858.0
1935,11528632,CLOS,0.32,0.32,1723.0
1936,11528854,CLOS,0.32,0.32,1564.0
1937,11530837,CLOS,1.0,1.0,2704.0
1938,11530957,CLOS,1.0,1.0,1655.0
1939,11531760,CLOS,0.47,0.47,13597.0
1940,11531930,CLOS,0.47,0.47,333.0
1941,11534377,CLOS,0.46,0.46,2578.0
1942,11534599,CLOS,0.47,0.47,270.0
1943,11535204,CLOS,0.32,0.32,1864.0
1944,11535981,CLOS,0.32,0.32,23097.0
1945,11540133,CLOS,1.0,1.0,2731.0
1946,11543906,CLOS,1.0,1.0,17141.0
1947,11546450,CLOS,1.0,1.0,766.0
1948,11546556,CLOS,1.0,1.0,5459.0
1949,11547052,CLOS,1.0,1.0,9488.0
1950,11547218,CLOS,1.0,1.0,2578.0
1951,11550172,CLOS,1.0,1.0,617.0
1952,11550720,CLOS,1.0,1.0,6295.0
1953,11550889,CLOS,1.0,1.0,950.0
1954,11550891,CLOS,0.47,0.47,132.0
1955,11551465,CLOS,0.47,0.47,1728.0
1956,11551716,CLOS,1.0,1.0,3627.0
1957,11553773,CLOS,0.47,0.47,469.0
1958,11554926,CLOS,1.0,1.0,1409.0
1959,11555668,CLOS,1.0,1.0,329.0
1960,11555688,CLOS,1.0,1.0,84.0
1961,11555789,CLOS,1.0,1.0,1357.0
1962,11556206,CLOS,0.32,0.32,1775.0
1963,11557472,CLOS,0.65,0.65,1598.0
1964,11557499,CLOS,1.0,1.0,1295.0
1965,11558568,CLOS,1.0,1.0,9824.0
1966,11558581,CLOS,1.0,1.0,39.0
1967,11559350,CLOS,0.47,0.47,393.0
1968,11559412,CLOS,0.32,0.32,16793.0
1969,11560037,CLOS,1.0,1.0,1396.0
1970,11560766,CLOS,1.0,1.0,1747.0
1971,11562287,CLOS,1.0,1.0,5482.0
1972,11562370,CLOS,1.0,1.0,5803.0
1973,11562572,CLOS,1.0,1.0,1165.0
1974,11563035,CLOS,0.47,0.47,500.00000000000006
1975,11563281,CLOS,1.0,1.0,1357.0
1976,11564421,CLOS,0.22,0.22,14230.0
1977,11564792,CLOS,0.47,0.47,101.0
1978,11567733,CLOS,1.0,1.0,845.0
1979,11567960,CLOS,1.0,1.0,233.0
1980,11567982,CLOS,1.0,1.0,59.0
1981,11568949,CLOS,0.32,0.32,244.0
1982,11569221,CLOS,0.47,0.47,336.0
1983,11569390,CLOS,1.0,1.0,1483.0
1984,11569421,CLOS,1.0,1.0,1344.0
1985,11569444,CLOS,1.0,1.0,1282.0
1986,11569445,CLOS,1.0,1.0,124.00000000000001
1987,11570464,CLOS,1.0,1.0,42.0
1988,11571073,CLOS,1.0,1.0,70.0
1989,11572662,CLOS,1.0,1.0,85.0
1990,11573614,CLOS,1.0,1.0,331.0
1991,11574122,CLOS,1.0,1.0,56.0
1992,11574750,CLOS,1.0,1.0,754.0
1993,11574886,CLOS,1.0,1.0,446.0
1994,11575441,CLOS,1.0,1.0,4813.0
1995,11575447,CLOS,1.0,1.0,332.0
1996,11575531,CLOS,1.0,1.0,1555.0
1997,11575576,CLOS,1.0,1.0,313.0
1998,11575661,CLOS,0.47,0.47,65.0
1999,11575940,CLOS,1.0,1.0,3454.0
2000,11576143,CLOS,1.0,1.0,86.0
2001,11576525,CLOS,1.0,1.0,6394.0
2002,11576802,CLOS,0.47,0.47,339.0
2003,11576952,CLOS,1.0,1.0,4427.0
2004,11577112,CLOS,0.47,0.47,41.0
2005,11579525,CLOS,1.0,1.0,10168.0
2006,11579929,CLOS,0.16,0.16,3024.0
2007,11580221,CLOS,1.0,1.0,1752.0
2008,11580395,CLOS,0.16,0.16,5868.0
2009,11580578,CLOS,1.0,1.0,1385.0
2010,11580670,CLOS,0.47,0.47,104.0
2011,11581624,CLOS,1.0,1.0,927.0
2012,11581661,CLOS,0.16,0.16,1281.0
2013,11581896,CLOS,1.0,1.0,237.0
2014,11582356,CLOS,1.0,1.0,5172.0
2015,11582378,CLOS,1.0,1.0,446750.0
2016,11582470,CLOS,1.0,1.0,1569.0
2017,11582588,CLOS,1.0,1.0,2479.0
2018,11584444,CLOS,0.32,0.32,6668.0
2019,11584512,CLOS,1.0,1.0,1179.0
2020,11585631,CLOS,1.0,1.0,1239.0
2021,11585638,CLOS,1.0,1.0,989.0
2022,11586256,CLOS,1.0,1.0,863.0
2023,11587146,CLOS,1.0,1.0,8135.000000000001
2024,11587661,CLOS,0.81,0.81,62517.0
2025,11587748,CLOS,1.0,1.0,705.0
2026,11589030,CLOS,1.0,1.0,827.0
2027,11591093,CLOS,0.65,0.65,3721.0
2028,11592410,CLOS,1.0,1.0,1532.0
2029,11592412,CLOS,1.0,1.0,59.0
2030,11592750,CLOS,0.32,0.32,14776.0
2031,11592825,CLOS,0.47,0.47,716.0
2032,11593617,CLOS,1.0,1.0,4067.0
2033,11593673,CLOS,1.0,1.0,2692.0
2034,11593777,CLOS,1.0,1.0,4170.0
2035,11593927,CLOS,1.0,1.0,3941.0
2036,11593930,CLOS,1.0,1.0,3443.0
2037,11594500,CLOS,0.81,0.81,52885.0
2038,11594915,CLOS,1.0,1.0,14241.0
2039,11595006,CLOS,0.47,0.47,43.0
2040,11596241,CLOS,1.0,1.0,1291.0
2041,11596379,CLOS,1.0,1.0,99.0
2042,11596412,CLOS,1.0,1.0,67.0
2043,11596419,CLOS,1.0,1.0,131.0
2044,11596419,CLOS,1.0,1.0,91.0
2045,11598091,CLOS,0.65,0.65,11568.0
2046,11598223,CLOS,0.81,0.81,235236.0
2047,11598224,CLOS,0.65,0.65,4222.0
2048,11599859,CLOS,1.0,1.0,61.0
2049,11604093,CLOS,0.46,0.46,1379.0
2050,11604914,CLOS,0.81,0.81,42576.0
2051,11615334,CLOS,0.48,0.48,493.99999999999994
2052,11615382,CLOS,0.22,0.22,3248.0
2053,11615651,CLOS,0.16,0.16,3189.0
2054,11618075,CLOS,1.0,1.0,897.0
2055,11619637,CLOS,1.0,1.0,4527.0
2056,11619864,CLOS,0.47,0.47,1266.0
2057,11619866,CLOS,0.47,0.47,1182.0
2058,11619905,CLOS,0.47,0.47,31.000000000000004
2059,11621825,CLOS,0.47,0.47,1796.0
2060,11621915,CLOS,0.47,0.47,1448.0
2061,11622270,CLOS,0.47,0.47,241.0
2062,11622335,CLOS,0.32,0.32,23537.0
2063,11622610,CLOS,0.47,0.47,845.0
2064,11623956,CLOS,1.0,1.0,10922.0
2065,11623956,CLOS,1.0,1.0,10720.0
2066,11624136,CLOS,0.47,0.47,39.0
2067,11628763,CLOS,0.47,0.47,6372.0
2068,11629799,CLOS,0.11,0.11,2598.0
2069,11633684,CLOS,1.0,1.0,25008.0
2070,11637007,CLOS,0.47,0.47,274.0
2071,11639585,CLOS,1.0,1.0,3619.0
2072,11640415,CLOS,1.0,1.0,1089.0
2073,11643009,CLOS,0.32,0.32,8794.0
2074,11644233,CLOS,0.46,0.46,1229.0
2075,11644575,CLOS,0.47,0.47,52.0
2076,11644576,CLOS,0.47,0.47,110.0
2077,11645444,CLOS,1.0,1.0,4367.0
2078,11646188,CLOS,0.47,0.47,33.0
2079,11646785,CLOS,0.65,0.65,1377.0
2080,11647721,CLOS,1.0,1.0,3911.0
2081,11648124,CLOS,0.81,0.81,187120.0
2082,11648657,CLOS,1.0,1.0,3546.0
2083,11649591,CLOS,1.0,1.0,2705.0
2084,11651622,CLOS,1.0,1.0,2219.0
2085,11652142,CLOS,1.0,1.0,1868.0
2086,11652263,CLOS,1.0,1.0,1830.0
2087,11652296,CLOS,1.0,1.0,1695.0
2088,11652406,CLOS,0.47,0.47,40.0
2089,11652877,CLOS,1.0,1.0,959.0
2090,11656270,CLOS,1.0,1.0,634.0
2091,11656304,CLOS,1.0,1.0,629.0
2092,11656971,CLOS,0.65,0.65,1507.0
2093,11657068,CLOS,0.65,0.65,1381.0
2094,11657304,CLOS,1.0,1.0,594.0
2095,11659646,CLOS,0.65,0.65,488.0
2096,11659649,CLOS,0.47,0.47,526.0
2097,11659677,CLOS,0.47,0.47,48.0
2098,11659684,CLOS,0.65,0.65,66.0
2099,11659720,CLOS,0.65,0.65,50.0
2100,11661437,CLOS,1.0,1.0,60.0
2101,11661974,CLOS,0.65,0.65,43.0
2102,11662122,CLOS,1.0,1.0,15361.0
2103,11663258,CLOS,0.65,0.65,1130.0
2104,11663260,CLOS,0.65,0.65,1157.0
2105,11664703,CLOS,1.0,1.0,20000.0
2106,11664703,CLOS,1.0,1.0,20000.0
2107,11669871,CLOS,1.0,1.0,52.0
2108,11670024,CLOS,1.0,1.0,2328.0
2109,11673296,CLOS,0.47,0.47,9688.0
2110,11673485,CLOS,0.65,0.65,1365.0
2111,11673710,CLOS,0.47,0.47,3384.0
2112,11675132,CLOS,0.46,0.46,540.0
2113,11678611,CLOS,0.47,0.47,8353.0
2114,11681565,CLOS,1.0,1.0,1515.0
2115,11683345,CLOS,1.0+1.0+1.0+1.0+1.0+1.0+1.0+1.0,8.0,209987.0
2116,11685808,CLOS,1.0,1.0,2653.0
2117,11685832,CLOS,1.0,1.0,2587.0
2118,11687489,CLOS,0.47,0.47,23731.0
2119,11687764,CLOS,0.47,0.47,190.0
2120,11689320,CLOS,0.16,0.16,21716.0
2121,11694500,CLOS,0.32,0.32,4928.0
2122,11694500,CLOS,0.32,0.32,4987.0
2123,11695714,CLOS,1.0,1.0,3200.0
2124,11698640,CLOS,0.16,0.16,20422.0
2125,11701714,CLOS,1.0,1.0,424.0
2126,11701962,CLOS,0.22,0.22,13778.0
2127,11703732,CLOS,0.22,0.22,11677.0
2128,11704131,CLOS,0.32,0.32,6241.0
2129,11704776,CLOS,1.0,1.0,18963.0
2130,11704879,CLOS,0.32,0.32,4916.0
2131,11708942,CLOS,0.22,0.22,20827.0
2132,11709034,CLOS,0.32,0.32,9235.0
2133,11709182,CLOS,0.32,0.32,25901.0
2134,11709882,CLOS,0.32,0.32,1126.0
2135,11711802,CLOS,1.0+1.0,2.0,27368.0
2136,11719416,CLOS,1.0,1.0,7921.000000000001
2137,11722832,CLOS,0.46,0.46,780.0
2138,11725414,CLOS,1.0,1.0,544.0
2139,11725415,CLOS,1.0,1.0,1344.0
2140,11725452,CLOS,1.0,1.0,873.0
2141,11725531,CLOS,1.0,1.0,860.0
2142,11725570,CLOS,1.0,1.0,568.0
2143,11725984,CLOS,1.0,1.0,90.0
2144,11725984,CLOS,1.0,1.0,90.0
2145,11726148,CLOS,1.0,1.0,395935.0
2146,11726418,CLOS,1.0,1.0,73.0
2147,11726585,CLOS,1.0+1.0+1.0+1.0+1.0+1.0+1.0+1.0,8.0,2321.0
2148,11729572,CLOS,0.32,0.32,5737.0
2149,11729575,CLOS,0.32,0.32,5673.0
2150,11730157,CLOS,0.46,0.46,2219.0
2151,11735193,CLOS,0.46,0.46,589.0
2152,11735265,CLOS,1.0,1.0,1586.0
2153,11735337,CLOS,1.0,1.0,1567.0
2154,11735395,CLOS,1.0,1.0,256.0
2155,11740986,CLOS,1.0,1.0,3626.0
2156,11741433,CLOS,0.46,0.46,540.0
2157,11741502,CLOS,1.0,1.0,7760.000000000001
2158,11741762,CLOS,1.0,1.0,71.0
2159,11743150,CLOS,1.0,1.0,264.0
2160,11743185,CLOS,1.0,1.0,1447.0
2161,11743185,CLOS,1.0,1.0,562.0
2162,11743225,CLOS,1.0,1.0,1100.0
2163,11743553,CLOS,1.0,1.0,1081.0
2164,11744696,CLOS,1.0,1.0,1565.0
2165,11744697,CLOS,1.0,1.0,1601.0
2166,11744736,CLOS,1.0,1.0,1532.0
2167,11745793,CLOS,1.0,1.0,580.0
2168,11745793,CLOS,1.0,1.0,456.0
2169,11753681,CLOS,1.0,1.0,1466.0
2170,11753761,CLOS,1.0,1.0,1353.0
2171,11754553,CLOS,1.0,1.0,527.0
2172,11755356,CLOS,0.46,0.46,2700.0
2173,11756531,CLOS,1.0,1.0,1513.0
2174,11756567,CLOS,1.0,1.0,611.0
2175,11756568,CLOS,1.0,1.0,1511.0
2176,11756569,CLOS,1.0,1.0,1406.0
2177,11756569,CLOS,1.0,1.0,1370.0
2178,11756570,CLOS,1.0,1.0,1406.0
2179,11756604,CLOS,1.0,1.0,1410.0
2180,11756685,CLOS,1.0,1.0,740.0
2181,11756733,CLOS,1.0,1.0,504.99999999999994
2182,11761026,CLOS,1.0,1.0,632.0
2183,11765800,CLOS,1.0,1.0,8229.0
2184,11771649,CLOS,1.0,1.0,661.0
2185,11777194,CLOS,0.46,0.46,73380.0
2186,11781025,CLOS,0.32,0.32,5492.0
2187,11781153,CLOS,1.0,1.0,1132.0
2188,11785026,CLOS,0.16,0.16,17445.0
2189,11786358,CLOS,0.22,0.22,14192.0
2190,11790379,CLOS,0.47,0.47,698.0
2191,11798952,CLOS,1.0,1.0,3680.0
2192,11799216,CLOS,1.0,1.0,11406.0
2193,11806295,CLOS,1.0,1.0,1272.0
2194,11809453,CLOS,0.48,0.48,6260.0
2195,11809917,CLOS,1.0,1.0,22833.0
2196,11810345,CLOS,1.0,1.0,704.0
2197,11810942,CLOS,1.0,1.0,315378.0
2198,11811468,CLOS,1.0,1.0,149.0
2199,11811816,CLOS,1.0,1.0,95767.0
2200,11812511,CLOS,1.0,1.0,778885.0
2201,11813094,CLOS,1.0,1.0,87.0
2202,11813382,CLOS,0.11,0.11,1063.0
2203,11814212,CLOS,0.47,0.47,78.0
2204,11814247,CLOS,1.0,1.0,260.0
2205,11814336,CLOS,1.0,1.0,9338.0
2206,11814525,CLOS,0.22,0.22,77.0
2207,11814525,CLOS,0.22,0.22,138.0
2208,11814528,CLOS,0.32,0.32,133.0
2209,11814531,CLOS,1.0,1.0,1514.0
2210,11814569,CLOS,1.0,1.0,1478.0
2211,11814597,CLOS,1.0,1.0,1575.0
2212,11815057,CLOS,1.0,1.0,32982.0
2213,11815160,CLOS,1.0,1.0,687.0
2214,11815888,CLOS,1.0,1.0,4738.0
2215,11817488,CLOS,1.0,1.0,160.0
2216,11817489,CLOS,1.0,1.0,177.0
2217,11817493,CLOS,1.0,1.0,152.0
2218,11817517,CLOS,1.0,1.0,7317.0
2219,11817630,CLOS,1.0,1.0,399.0
2220,11817632,CLOS,1.0,1.0,1065.0
2221,11817727,CLOS,1.0,1.0,103.0
2222,11817729,CLOS,1.0,1.0,592.0
2223,11817789,CLOS,1.0,1.0,836.0
2224,11817790,CLOS,1.0,1.0,979.0
2225,11817854,CLOS,1.0,1.0,681.0
2226,11818453,CLOS,0.32,0.32,4905.0
2227,11818642,CLOS,1.0,1.0,78.0
2228,11818644,CLOS,1.0,1.0,82.0
2229,11818675,CLOS,1.0,1.0,76.0
2230,11819948,CLOS,1.0,1.0,8713.0
2231,11820079,CLOS,0.65,0.65,6835.0
2232,11820096,CLOS,1.0,1.0,23227.0
2233,11820181,CLOS,0.65,0.65,6875.0
2234,11820238,CLOS,1.0,1.0,80.0
2235,11820286,CLOS,1.0,1.0,104.0
2236,11820327,CLOS,0.65,0.65,1327.0
2237,11820382,CLOS,0.65,0.65,1302.0
2238,11820743,CLOS,1.0,1.0,22573.0
2239,11821457,CLOS,1.0,1.0,642.0
2240,11821544,CLOS,1.0,1.0,563.0
2241,11822436,CLOS,1.0,1.0,225.0
2242,11822682,CLOS,0.65,0.65,63.0
2243,11823513,CLOS,1.0,1.0,3699.0
2244,11823937,CLOS,1.0,1.0,3657.0
2245,11826753,CLOS,1.0,1.0,1185.0
2246,11826864,CLOS,1.0,1.0,407.0
2247,11826872,CLOS,1.0,1.0,88.0
2248,11826901,CLOS,1.0,1.0,1162.0
2249,11828590,CLOS,1.0,1.0,896.0
2250,11828682,CLOS,1.0,1.0,781.0
2251,11828684,CLOS,1.0,1.0,812.0
2252,11828803,CLOS,0.47,0.47,41.0
2253,11828906,CLOS,1.0,1.0,72.0
2254,11829145,CLOS,0.47,0.47,25.0
2255,11829866,CLOS,0.47,0.47,604.0
2256,11830306,CLOS,1.0,1.0,15901.0
2257,11830763,CLOS,1.0,1.0,169.0
2258,11830867,CLOS,1.0,1.0,31.000000000000004
2259,11831607,CLOS,1.0,1.0,187.0
2260,11831649,CLOS,1.0,1.0,135.0
2261,11832538,CLOS,1.0,1.0,205.0
2262,11832695,CLOS,1.0,1.0,1070192.0
2263,11833215,CLOS,1.0,1.0,1997.9999999999998
2264,11833283,CLOS,1.0,1.0,1916.0
2265,11833455,CLOS,1.0,1.0,451.0
2266,11833733,CLOS,1.0,1.0,1500.0
2267,11833907,CLOS,1.0,1.0,1161.0
2268,11834589,CLOS,1.0,1.0,3638.0
2269,11834608,CLOS,1.0,1.0,632.0
2270,11835099,CLOS,0.47,0.47,72.0
2271,11835156,CLOS,1.0,1.0,660.0
2272,11835172,CLOS,0.65,0.65,892.0
2273,11835308,CLOS,1.0,1.0,43.0
2274,11835454,CLOS,1.0,1.0,61.0
2275,11835682,CLOS,1.0,1.0,3164.0
2276,11835689,CLOS,1.0,1.0,327.0
2277,11835689,CLOS,1.0,1.0,179.0
2278,11835731,CLOS,1.0,1.0,49.0
2279,11835770,CLOS,1.0,1.0,2454.0
2280,11835851,CLOS,0.23,0.23,66.0
2281,11835985,CLOS,1.0,1.0,1309.0
2282,11836437,CLOS,1.0,1.0,2417.0
